"plot","event","year","doy","date","genus","species"
"WM1","ffd",1992,187,"1992-07-05","Collomia","linearis"
"WM1","ffd",1993,195,"1993-07-14","Collomia","linearis"
"WM1","ffd",1995,224,"1995-08-12","Collomia","linearis"
"WM1","ffd",1997,202,"1997-07-21","Collomia","linearis"
"WM1","ffd",1998,201,"1998-07-20","Collomia","linearis"
"WM1","ffd",1999,207,"1999-07-26","Collomia","linearis"
"WM1","ffd",2004,194,"2004-07-12","Collomia","linearis"
"WM1","ffd",2005,195,"2005-07-14","Collomia","linearis"
"WM1","ffd",2006,196,"2006-07-15","Collomia","linearis"
"WM1","ffd",2007,182,"2007-07-01","Collomia","linearis"
"WM1","ffd",2009,190,"2009-07-09","Collomia","linearis"
"WM1","ffd",1985,210,"1985-07-29","Dasiphora","fruticosa"
"WM1","ffd",1974,195,"1974-07-14","Delphinium","barbeyi"
"WM1","ffd",1980,205,"1980-07-23","Delphinium","barbeyi"
"WM1","ffd",1984,207,"1984-07-25","Delphinium","barbeyi"
"WM1","ffd",1986,201,"1986-07-20","Delphinium","barbeyi"
"WM1","ffd",1989,186,"1989-07-05","Delphinium","barbeyi"
"WM1","ffd",1991,199,"1991-07-18","Delphinium","barbeyi"
"WM1","ffd",1992,209,"1992-07-27","Delphinium","barbeyi"
"WM1","ffd",1993,207,"1993-07-26","Delphinium","barbeyi"
"WM1","ffd",1994,184,"1994-07-03","Delphinium","barbeyi"
"WM1","ffd",1995,224,"1995-08-12","Delphinium","barbeyi"
"WM1","ffd",1996,201,"1996-07-19","Delphinium","barbeyi"
"WM1","ffd",1997,210,"1997-07-29","Delphinium","barbeyi"
"WM1","ffd",2003,200,"2003-07-19","Delphinium","barbeyi"
"WM1","ffd",2004,200,"2004-07-18","Delphinium","barbeyi"
"WM1","ffd",2005,202,"2005-07-21","Delphinium","barbeyi"
"WM1","ffd",2008,210,"2008-07-28","Delphinium","barbeyi"
"WM1","ffd",1982,212,"1982-07-31","Descurainia","richardsonii"
"WM1","ffd",1987,173,"1987-06-22","Descurainia","richardsonii"
"WM1","ffd",1988,192,"1988-07-10","Descurainia","richardsonii"
"WM1","ffd",1989,196,"1989-07-15","Descurainia","richardsonii"
"WM1","ffd",1991,185,"1991-07-04","Descurainia","richardsonii"
"WM1","ffd",2000,187,"2000-07-05","Descurainia","richardsonii"
"WM1","ffd",2007,174,"2007-06-23","Descurainia","richardsonii"
"WM1","ffd",1974,165,"1974-06-14","Draba","aurea"
"WM1","ffd",1975,191,"1975-07-10","Draba","aurea"
"WM1","ffd",1979,182,"1979-07-01","Draba","aurea"
"WM1","ffd",1981,166,"1981-06-15","Draba","aurea"
"WM1","ffd",1982,175,"1982-06-24","Draba","aurea"
"WM1","ffd",1983,184,"1983-07-03","Draba","aurea"
"WM1","ffd",1975,215,"1975-08-03","Erigeron","speciosus"
"WM1","ffd",1976,218,"1976-08-05","Erigeron","speciosus"
"WM1","ffd",1980,205,"1980-07-23","Erigeron","speciosus"
"WM1","ffd",1981,201,"1981-07-20","Erigeron","speciosus"
"WM1","ffd",1982,208,"1982-07-27","Erigeron","speciosus"
"WM1","ffd",1983,213,"1983-08-01","Erigeron","speciosus"
"WM1","ffd",1984,211,"1984-07-29","Erigeron","speciosus"
"WM1","ffd",1986,203,"1986-07-22","Erigeron","speciosus"
"WM1","ffd",1987,199,"1987-07-18","Erigeron","speciosus"
"WM1","ffd",1988,199,"1988-07-17","Erigeron","speciosus"
"WM1","ffd",1989,210,"1989-07-29","Erigeron","speciosus"
"WM1","ffd",1993,211,"1993-07-30","Erigeron","speciosus"
"WM1","ffd",1995,224,"1995-08-12","Erigeron","speciosus"
"WM1","ffd",1996,205,"1996-07-23","Erigeron","speciosus"
"WM1","ffd",1997,202,"1997-07-21","Erigeron","speciosus"
"WM1","ffd",1998,207,"1998-07-26","Erigeron","speciosus"
"WM1","ffd",1999,203,"1999-07-22","Erigeron","speciosus"
"WM1","ffd",2000,207,"2000-07-25","Erigeron","speciosus"
"WM1","ffd",2001,202,"2001-07-21","Erigeron","speciosus"
"WM1","ffd",2002,204,"2002-07-23","Erigeron","speciosus"
"WM1","ffd",2003,198,"2003-07-17","Erigeron","speciosus"
"WM1","ffd",2004,196,"2004-07-14","Erigeron","speciosus"
"WM1","ffd",2005,202,"2005-07-21","Erigeron","speciosus"
"WM1","ffd",2006,196,"2006-07-15","Erigeron","speciosus"
"WM1","ffd",2007,188,"2007-07-07","Erigeron","speciosus"
"WM1","ffd",2008,206,"2008-07-24","Erigeron","speciosus"
"WM1","ffd",2009,200,"2009-07-19","Erigeron","speciosus"
"WM1","ffd",1974,163,"1974-06-12","Fragaria","virginiana"
"WM1","ffd",1975,179,"1975-06-28","Fragaria","virginiana"
"WM1","ffd",1976,161,"1976-06-09","Fragaria","virginiana"
"WM1","ffd",1977,156,"1977-06-05","Fragaria","virginiana"
"WM1","ffd",1979,175,"1979-06-24","Fragaria","virginiana"
"WM1","ffd",1980,175,"1980-06-23","Fragaria","virginiana"
"WM1","ffd",1981,156,"1981-06-05","Fragaria","virginiana"
"WM1","ffd",1982,165,"1982-06-14","Fragaria","virginiana"
"WM1","ffd",1983,180,"1983-06-29","Fragaria","virginiana"
"WM1","ffd",1984,177,"1984-06-25","Fragaria","virginiana"
"WM1","ffd",1985,166,"1985-06-15","Fragaria","virginiana"
"WM1","ffd",1986,167,"1986-06-16","Fragaria","virginiana"
"WM1","ffd",1987,163,"1987-06-12","Fragaria","virginiana"
"WM1","ffd",1988,162,"1988-06-10","Fragaria","virginiana"
"WM1","ffd",1989,159,"1989-06-08","Fragaria","virginiana"
"WM1","ffd",1991,168,"1991-06-17","Fragaria","virginiana"
"WM1","ffd",1992,157,"1992-06-05","Fragaria","virginiana"
"WM1","ffd",1993,174,"1993-06-23","Fragaria","virginiana"
"WM1","ffd",1994,157,"1994-06-06","Fragaria","virginiana"
"WM1","ffd",1995,189,"1995-07-08","Fragaria","virginiana"
"WM1","ffd",1996,170,"1996-06-18","Fragaria","virginiana"
"WM1","ffd",1997,168,"1997-06-17","Fragaria","virginiana"
"WM1","ffd",1998,163,"1998-06-12","Fragaria","virginiana"
"WM1","ffd",1999,174,"1999-06-23","Fragaria","virginiana"
"WM1","ffd",2000,164,"2000-06-12","Fragaria","virginiana"
"WM1","ffd",2001,155,"2001-06-04","Fragaria","virginiana"
"WM1","ffd",2002,142,"2002-05-22","Fragaria","virginiana"
"WM1","ffd",2003,160,"2003-06-09","Fragaria","virginiana"
"WM1","ffd",2004,154,"2004-06-02","Fragaria","virginiana"
"WM1","ffd",2005,172,"2005-06-21","Fragaria","virginiana"
"WM1","ffd",2006,158,"2006-06-07","Fragaria","virginiana"
"WM1","ffd",2007,153,"2007-06-02","Fragaria","virginiana"
"WM1","ffd",2008,174,"2008-06-22","Fragaria","virginiana"
"WM1","ffd",2009,164,"2009-06-13","Fragaria","virginiana"
"WM1","ffd",1979,215,"1979-08-03","Galium","boreale"
"WM1","ffd",1980,205,"1980-07-23","Galium","boreale"
"WM1","ffd",1981,188,"1981-07-07","Galium","boreale"
"WM1","ffd",1982,208,"1982-07-27","Galium","boreale"
"WM1","ffd",1983,222,"1983-08-10","Galium","boreale"
"WM1","ffd",1984,211,"1984-07-29","Galium","boreale"
"WM1","ffd",1986,209,"1986-07-28","Galium","boreale"
"WM1","ffd",1988,199,"1988-07-17","Galium","boreale"
"WM1","ffd",1999,199,"1999-07-18","Helianthella","quinquenervis"
"WM1","ffd",2008,219,"2008-08-06","Helianthella","quinquenervis"
"WM1","ffd",1982,238,"1982-08-26","Heliomeris","multiflora"
"WM1","ffd",1983,245,"1983-09-02","Heliomeris","multiflora"
"WM1","ffd",1994,233,"1994-08-21","Heliomeris","multiflora"
"WM1","ffd",1995,250,"1995-09-07","Heliomeris","multiflora"
"WM1","ffd",1982,202,"1982-07-21","Hymenoxys","hoopesii"
"WM1","ffd",1984,236,"1984-08-23","Hymenoxys","hoopesii"
"WM1","ffd",1985,184,"1985-07-03","Hymenoxys","hoopesii"
"WM1","ffd",1986,205,"1986-07-24","Hymenoxys","hoopesii"
"WM1","ffd",1987,175,"1987-06-24","Hymenoxys","hoopesii"
"WM1","ffd",1989,190,"1989-07-09","Hymenoxys","hoopesii"
"WM1","ffd",1991,185,"1991-07-04","Hymenoxys","hoopesii"
"WM1","ffd",1992,187,"1992-07-05","Hymenoxys","hoopesii"
"WM1","ffd",1993,193,"1993-07-12","Hymenoxys","hoopesii"
"WM1","ffd",1994,184,"1994-07-03","Hymenoxys","hoopesii"
"WM1","ffd",1996,193,"1996-07-11","Hymenoxys","hoopesii"
"WM1","ffd",1997,196,"1997-07-15","Hymenoxys","hoopesii"
"WM1","ffd",1998,189,"1998-07-08","Hymenoxys","hoopesii"
"WM1","ffd",1999,199,"1999-07-18","Hymenoxys","hoopesii"
"WM1","ffd",2000,187,"2000-07-05","Hymenoxys","hoopesii"
"WM1","ffd",2001,183,"2001-07-02","Hymenoxys","hoopesii"
"WM1","ffd",2002,176,"2002-06-25","Hymenoxys","hoopesii"
"WM1","ffd",2004,188,"2004-07-06","Hymenoxys","hoopesii"
"WM1","ffd",2005,195,"2005-07-14","Hymenoxys","hoopesii"
"WM1","ffd",2006,184,"2006-07-03","Hymenoxys","hoopesii"
"WM1","ffd",2007,184,"2007-07-03","Hymenoxys","hoopesii"
"WM1","ffd",2008,204,"2008-07-22","Hymenoxys","hoopesii"
"WM1","ffd",1986,213,"1986-08-01","Ligularia","bigelovii"
"WM1","ffd",1991,210,"1991-07-29","Ligularia","bigelovii"
"WM1","ffd",1992,199,"1992-07-17","Ligularia","bigelovii"
"WM1","ffd",1993,213,"1993-08-01","Ligularia","bigelovii"
"WM1","ffd",1995,228,"1995-08-16","Ligularia","bigelovii"
"WM1","ffd",1996,203,"1996-07-21","Ligularia","bigelovii"
"WM1","ffd",1997,210,"1997-07-29","Ligularia","bigelovii"
"WM1","ffd",1998,205,"1998-07-24","Ligularia","bigelovii"
"WM1","ffd",2005,217,"2005-08-05","Ligularia","bigelovii"
"WM1","ffd",2006,198,"2006-07-17","Ligularia","bigelovii"
"WM1","ffd",2007,200,"2007-07-19","Ligularia","bigelovii"
"WM1","ffd",2008,217,"2008-08-04","Ligularia","bigelovii"
"WM1","ffd",2009,202,"2009-07-21","Ligularia","bigelovii"
"WM1","ffd",1974,183,"1974-07-02","Linum","lewisii"
"WM1","ffd",1975,201,"1975-07-20","Linum","lewisii"
"WM1","ffd",1977,178,"1977-06-27","Linum","lewisii"
"WM1","ffd",1979,200,"1979-07-19","Linum","lewisii"
"WM1","ffd",1980,194,"1980-07-12","Linum","lewisii"
"WM1","ffd",1981,176,"1981-06-25","Linum","lewisii"
"WM1","ffd",1982,195,"1982-07-14","Linum","lewisii"
"WM1","ffd",1983,201,"1983-07-20","Linum","lewisii"
"WM1","ffd",1984,196,"1984-07-14","Linum","lewisii"
"WM1","ffd",1985,188,"1985-07-07","Linum","lewisii"
"WM1","ffd",1986,192,"1986-07-11","Linum","lewisii"
"WM1","ffd",1987,187,"1987-07-06","Linum","lewisii"
"WM1","ffd",1988,183,"1988-07-01","Linum","lewisii"
"WM1","ffd",1989,184,"1989-07-03","Linum","lewisii"
"WM1","ffd",1991,194,"1991-07-13","Linum","lewisii"
"WM1","ffd",1992,185,"1992-07-03","Linum","lewisii"
"WM1","ffd",1993,203,"1993-07-22","Linum","lewisii"
"WM1","ffd",1994,180,"1994-06-29","Linum","lewisii"
"WM1","ffd",1995,224,"1995-08-12","Linum","lewisii"
"WM1","ffd",1996,188,"1996-07-06","Linum","lewisii"
"WM1","ffd",1997,194,"1997-07-13","Linum","lewisii"
"WM1","ffd",1998,189,"1998-07-08","Linum","lewisii"
"WM1","ffd",1999,188,"1999-07-07","Linum","lewisii"
"WM1","ffd",2000,184,"2000-07-02","Linum","lewisii"
"WM1","ffd",2001,181,"2001-06-30","Linum","lewisii"
"WM1","ffd",2003,184,"2003-07-03","Linum","lewisii"
"WM1","ffd",2004,180,"2004-06-28","Linum","lewisii"
"WM1","ffd",2005,195,"2005-07-14","Linum","lewisii"
"WM1","ffd",2006,176,"2006-06-25","Linum","lewisii"
"WM1","ffd",2007,180,"2007-06-29","Linum","lewisii"
"WM1","ffd",2008,194,"2008-07-12","Linum","lewisii"
"WM1","ffd",2009,184,"2009-07-03","Linum","lewisii"
"WM1","ffd",1980,186,"1980-07-04","Lupinus","na"
"WM1","ffd",1981,164,"1981-06-13","Lupinus","na"
"WM1","ffd",1982,185,"1982-07-04","Lupinus","na"
"WM1","ffd",1983,186,"1983-07-05","Lupinus","na"
"WM1","ffd",1984,187,"1984-07-05","Lupinus","na"
"WM1","ffd",1985,178,"1985-06-27","Lupinus","na"
"WM1","ffd",1986,179,"1986-06-28","Lupinus","na"
"WM1","ffd",1987,173,"1987-06-22","Lupinus","na"
"WM1","ffd",1988,175,"1988-06-23","Lupinus","na"
"WM1","ffd",1989,171,"1989-06-20","Lupinus","na"
"WM1","ffd",1991,182,"1991-07-01","Lupinus","na"
"WM1","ffd",1992,176,"1992-06-24","Lupinus","na"
"WM1","ffd",1993,193,"1993-07-12","Lupinus","na"
"WM1","ffd",1994,172,"1994-06-21","Lupinus","na"
"WM1","ffd",1995,197,"1995-07-16","Lupinus","na"
"WM1","ffd",1996,182,"1996-06-30","Lupinus","na"
"WM1","ffd",1997,184,"1997-07-03","Lupinus","na"
"WM1","ffd",1998,183,"1998-07-02","Lupinus","na"
"WM1","ffd",1999,191,"1999-07-10","Lupinus","na"
"WM1","ffd",2001,173,"2001-06-22","Lupinus","na"
"WM1","ffd",2002,164,"2002-06-13","Lupinus","na"
"WM1","ffd",2003,182,"2003-07-01","Lupinus","na"
"WM1","ffd",2004,172,"2004-06-20","Lupinus","na"
"WM1","ffd",2005,187,"2005-07-06","Lupinus","na"
"WM1","ffd",2009,182,"2009-07-01","Lupinus","prunophilus"
"WM1","ffd",1974,150,"1974-05-30","Mertensia","fusiformis"
"WM1","ffd",1975,175,"1975-06-24","Mertensia","fusiformis"
"WM1","ffd",1976,157,"1976-06-05","Mertensia","fusiformis"
"WM1","ffd",1977,156,"1977-06-05","Mertensia","fusiformis"
"WM1","ffd",1980,169,"1980-06-17","Mertensia","fusiformis"
"WM1","ffd",1981,152,"1981-06-01","Mertensia","fusiformis"
"WM1","ffd",1982,161,"1982-06-10","Mertensia","fusiformis"
"WM1","ffd",1983,170,"1983-06-19","Mertensia","fusiformis"
"WM1","ffd",1984,167,"1984-06-15","Mertensia","fusiformis"
"WM1","ffd",1985,156,"1985-06-05","Mertensia","fusiformis"
"WM1","ffd",1986,159,"1986-06-08","Mertensia","fusiformis"
"WM1","ffd",1987,153,"1987-06-02","Mertensia","fusiformis"
"WM1","ffd",1988,152,"1988-05-31","Mertensia","fusiformis"
"WM1","ffd",1989,147,"1989-05-27","Mertensia","fusiformis"
"WM1","ffd",1991,158,"1991-06-07","Mertensia","fusiformis"
"WM1","ffd",2004,140,"2004-05-19","Mertensia","fusiformis"
"WM1","ffd",1975,215,"1975-08-03","Oreochrysum","parryi"
"WM1","ffd",1977,194,"1977-07-13","Oreochrysum","parryi"
"WM1","ffd",1980,213,"1980-07-31","Oreochrysum","parryi"
"WM1","ffd",1981,208,"1981-07-27","Oreochrysum","parryi"
"WM1","ffd",1982,212,"1982-07-31","Oreochrysum","parryi"
"WM1","ffd",1983,224,"1983-08-12","Oreochrysum","parryi"
"WM1","ffd",1984,216,"1984-08-03","Oreochrysum","parryi"
"WM1","ffd",1986,219,"1986-08-07","Oreochrysum","parryi"
"WM1","ffd",1988,205,"1988-07-23","Oreochrysum","parryi"
"WM1","ffd",1991,221,"1991-08-09","Oreochrysum","parryi"
"WM1","ffd",1993,216,"1993-08-04","Oreochrysum","parryi"
"WM1","ffd",1997,218,"1997-08-06","Oreochrysum","parryi"
"WM1","ffd",2001,206,"2001-07-25","Oreochrysum","parryi"
"WM1","ffd",2003,205,"2003-07-24","Oreochrysum","parryi"
"WM1","ffd",2004,200,"2004-07-18","Oreochrysum","parryi"
"WM1","ffd",2005,214,"2005-08-02","Oreochrysum","parryi"
"WM1","ffd",2007,196,"2007-07-15","Oreochrysum","parryi"
"WM1","ffd",1974,179,"1974-06-28","Potentilla","pulcherrima"
"WM1","ffd",1975,198,"1975-07-17","Potentilla","pulcherrima"
"WM1","ffd",1976,182,"1976-06-30","Potentilla","pulcherrima"
"WM1","ffd",1977,172,"1977-06-21","Potentilla","pulcherrima"
"WM1","ffd",1979,193,"1979-07-12","Potentilla","pulcherrima"
"WM1","ffd",1980,194,"1980-07-12","Potentilla","pulcherrima"
"WM1","ffd",1981,172,"1981-06-21","Potentilla","pulcherrima"
"WM1","ffd",1982,183,"1982-07-02","Potentilla","pulcherrima"
"WM1","ffd",1983,196,"1983-07-15","Potentilla","pulcherrima"
"WM1","ffd",1984,191,"1984-07-09","Potentilla","pulcherrima"
"WM1","ffd",1985,184,"1985-07-03","Potentilla","pulcherrima"
"WM1","ffd",1986,182,"1986-07-01","Potentilla","pulcherrima"
"WM1","ffd",1987,177,"1987-06-26","Potentilla","pulcherrima"
"WM1","ffd",1988,173,"1988-06-21","Potentilla","pulcherrima"
"WM1","ffd",1989,167,"1989-06-16","Potentilla","pulcherrima"
"WM1","ffd",1991,185,"1991-07-04","Potentilla","pulcherrima"
"WM1","ffd",1992,173,"1992-06-21","Potentilla","pulcherrima"
"WM1","ffd",1993,190,"1993-07-09","Potentilla","pulcherrima"
"WM1","ffd",1994,176,"1994-06-25","Potentilla","pulcherrima"
"WM1","ffd",1995,209,"1995-07-28","Potentilla","pulcherrima"
"WM1","ffd",1996,186,"1996-07-04","Potentilla","pulcherrima"
"WM1","ffd",1997,186,"1997-07-05","Potentilla","pulcherrima"
"WM1","ffd",1998,179,"1998-06-28","Potentilla","pulcherrima"
"WM1","ffd",1999,188,"1999-07-07","Potentilla","pulcherrima"
"WM1","ffd",2000,177,"2000-06-25","Potentilla","pulcherrima"
"WM1","ffd",2001,173,"2001-06-22","Potentilla","pulcherrima"
"WM1","ffd",2002,166,"2002-06-15","Potentilla","pulcherrima"
"WM1","ffd",2003,176,"2003-06-25","Potentilla","pulcherrima"
"WM1","ffd",2004,170,"2004-06-18","Potentilla","pulcherrima"
"WM1","ffd",2005,187,"2005-07-06","Potentilla","pulcherrima"
"WM1","ffd",2006,172,"2006-06-21","Potentilla","pulcherrima"
"WM1","ffd",2007,168,"2007-06-17","Potentilla","pulcherrima"
"WM1","ffd",2008,192,"2008-07-10","Potentilla","pulcherrima"
"WM1","ffd",2009,182,"2009-07-01","Potentilla","pulcherrima"
"WM1","ffd",1974,152,"1974-06-01","Ranunculus","inamoenus"
"WM1","ffd",1975,191,"1975-07-10","Ranunculus","inamoenus"
"WM1","ffd",1977,158,"1977-06-07","Ranunculus","inamoenus"
"WM1","ffd",1988,152,"1988-05-31","Ranunculus","inamoenus"
"WM1","ffd",1989,147,"1989-05-27","Ranunculus","inamoenus"
"WM1","ffd",1991,160,"1991-06-09","Ranunculus","inamoenus"
"WM1","ffd",1993,165,"1993-06-14","Ranunculus","inamoenus"
"WM1","ffd",1994,155,"1994-06-04","Ranunculus","inamoenus"
"WM1","ffd",1995,179,"1995-06-28","Ranunculus","inamoenus"
"WM1","ffd",1996,135,"1996-05-14","Ranunculus","inamoenus"
"WM1","ffd",1997,171,"1997-06-20","Ranunculus","inamoenus"
"WM1","ffd",1998,152,"1998-06-01","Ranunculus","inamoenus"
"WM1","ffd",1999,160,"1999-06-09","Ranunculus","inamoenus"
"WM1","ffd",2000,148,"2000-05-27","Ranunculus","inamoenus"
"WM1","ffd",2001,149,"2001-05-29","Ranunculus","inamoenus"
"WM1","ffd",2002,136,"2002-05-16","Ranunculus","inamoenus"
"WM1","ffd",2003,156,"2003-06-05","Ranunculus","inamoenus"
"WM1","ffd",2004,145,"2004-05-24","Ranunculus","inamoenus"
"WM1","ffd",2005,158,"2005-06-07","Ranunculus","inamoenus"
"WM1","ffd",2006,140,"2006-05-20","Ranunculus","inamoenus"
"WM1","ffd",2007,136,"2007-05-16","Ranunculus","inamoenus"
"WM1","ffd",2008,166,"2008-06-14","Ranunculus","inamoenus"
"WM1","ffd",2009,148,"2009-05-28","Ranunculus","inamoenus"
"WM1","ffd",2008,217,"2008-08-04","Solidago","multiradiata"
"WM1","ffd",1974,163,"1974-06-12","Taraxacum","officinale"
"WM1","ffd",1976,165,"1976-06-13","Taraxacum","officinale"
"WM1","ffd",1977,158,"1977-06-07","Taraxacum","officinale"
"WM1","ffd",1979,173,"1979-06-22","Taraxacum","officinale"
"WM1","ffd",1981,158,"1981-06-07","Taraxacum","officinale"
"WM1","ffd",1982,163,"1982-06-12","Taraxacum","officinale"
"WM1","ffd",1983,175,"1983-06-24","Taraxacum","officinale"
"WM1","ffd",1984,180,"1984-06-28","Taraxacum","officinale"
"WM1","ffd",1985,160,"1985-06-09","Taraxacum","officinale"
"WM1","ffd",1986,167,"1986-06-16","Taraxacum","officinale"
"WM1","ffd",1987,153,"1987-06-02","Taraxacum","officinale"
"WM1","ffd",1988,158,"1988-06-06","Taraxacum","officinale"
"WM1","ffd",1989,153,"1989-06-02","Taraxacum","officinale"
"WM1","ffd",1991,166,"1991-06-15","Taraxacum","officinale"
"WM1","ffd",1992,153,"1992-06-01","Taraxacum","officinale"
"WM1","ffd",1993,174,"1993-06-23","Taraxacum","officinale"
"WM1","ffd",1994,159,"1994-06-08","Taraxacum","officinale"
"WM1","ffd",1995,187,"1995-07-06","Taraxacum","officinale"
"WM1","ffd",1996,168,"1996-06-16","Taraxacum","officinale"
"WM1","ffd",2000,158,"2000-06-06","Taraxacum","officinale"
"WM1","ffd",2001,155,"2001-06-04","Taraxacum","officinale"
"WM1","ffd",2002,150,"2002-05-30","Taraxacum","officinale"
"WM1","ffd",2003,156,"2003-06-05","Taraxacum","officinale"
"WM1","ffd",2004,154,"2004-06-02","Taraxacum","officinale"
"WM1","ffd",2008,174,"2008-06-22","Taraxacum","officinale"
"WM1","ffd",2009,156,"2009-06-05","Taraxacum","officinale"
"WM1","ffd",1991,212,"1991-07-31","Tragopogon","dubius"
"WM1","ffd",1981,152,"1981-06-01","Valeriana","capitata"
"WM1","ffd",1982,163,"1982-06-12","Valeriana","capitata"
"WM1","ffd",1986,161,"1986-06-10","Valeriana","capitata"
"WM1","ffd",1987,155,"1987-06-04","Valeriana","capitata"
"WM1","ffd",1988,155,"1988-06-03","Valeriana","capitata"
"WM1","ffd",1980,194,"1980-07-12","Valeriana","edulis"
"WM1","ffd",1981,180,"1981-06-29","Valeriana","edulis"
"WM1","ffd",1982,202,"1982-07-21","Valeriana","edulis"
"WM1","ffd",1984,196,"1984-07-14","Valeriana","edulis"
"WM1","ffd",1986,185,"1986-07-04","Valeriana","edulis"
"WM1","ffd",1987,177,"1987-06-26","Valeriana","edulis"
"WM1","ffd",1974,183,"1974-07-02","Vicia","americana"
"WM1","ffd",1977,187,"1977-07-06","Vicia","americana"
"WM1","ffd",1980,192,"1980-07-10","Vicia","americana"
"WM1","ffd",1981,188,"1981-07-07","Vicia","americana"
"WM1","ffd",1982,199,"1982-07-18","Vicia","americana"
"WM1","ffd",1983,201,"1983-07-20","Vicia","americana"
"WM1","ffd",1984,196,"1984-07-14","Vicia","americana"
"WM1","ffd",1986,192,"1986-07-11","Vicia","americana"
"WM1","ffd",1988,205,"1988-07-23","Vicia","americana"
"WM1","ffd",1989,192,"1989-07-11","Vicia","americana"
"WM1","ffd",1991,194,"1991-07-13","Vicia","americana"
"WM1","ffd",1992,187,"1992-07-05","Vicia","americana"
"WM1","ffd",1993,200,"1993-07-19","Vicia","americana"
"WM1","ffd",1994,180,"1994-06-29","Vicia","americana"
"WM1","ffd",1995,209,"1995-07-28","Vicia","americana"
"WM1","ffd",1996,188,"1996-07-06","Vicia","americana"
"WM1","ffd",1997,192,"1997-07-11","Vicia","americana"
"WM1","ffd",1998,191,"1998-07-10","Vicia","americana"
"WM1","ffd",1999,186,"1999-07-05","Vicia","americana"
"WM1","ffd",2000,187,"2000-07-05","Vicia","americana"
"WM1","ffd",2001,185,"2001-07-04","Vicia","americana"
"WM1","ffd",2003,182,"2003-07-01","Vicia","americana"
"WM1","ffd",2004,186,"2004-07-04","Vicia","americana"
"WM1","ffd",2005,187,"2005-07-06","Vicia","americana"
"WM1","ffd",2006,186,"2006-07-05","Vicia","americana"
"WM1","ffd",2008,194,"2008-07-12","Vicia","americana"
"WM1","ffd",2009,194,"2009-07-13","Vicia","americana"
"WM1","ffd",1974,161,"1974-06-10","Viola","praemorsa"
"WM1","ffd",1976,157,"1976-06-05","Viola","praemorsa"
"WM1","ffd",1979,168,"1979-06-17","Viola","praemorsa"
"WM1","ffd",1980,171,"1980-06-19","Viola","praemorsa"
"WM1","ffd",1981,150,"1981-05-30","Viola","praemorsa"
"WM1","ffd",1982,167,"1982-06-16","Viola","praemorsa"
"WM1","ffd",1983,170,"1983-06-19","Viola","praemorsa"
"WM1","ffd",1984,171,"1984-06-19","Viola","praemorsa"
"WM1","ffd",1985,158,"1985-06-07","Viola","praemorsa"
"WM1","ffd",1986,159,"1986-06-08","Viola","praemorsa"
"WM1","ffd",1987,153,"1987-06-02","Viola","praemorsa"
"WM1","ffd",1988,155,"1988-06-03","Viola","praemorsa"
"WM1","ffd",1991,162,"1991-06-11","Viola","praemorsa"
"WM1","ffd",1992,147,"1992-05-26","Viola","praemorsa"
"WM1","ffd",1993,170,"1993-06-19","Viola","praemorsa"
"WM1","ffd",1994,157,"1994-06-06","Viola","praemorsa"
"WM1","ffd",1995,182,"1995-07-01","Viola","praemorsa"
"WM1","ffd",1996,162,"1996-06-10","Viola","praemorsa"
"WM1","ffd",1997,164,"1997-06-13","Viola","praemorsa"
